ID,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Monetary,Frequency,TotalKids,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,Customer_segment
988,Bachelor,Married,81168.0,0,0,2014-07-05,84,410,0,556,120.5,22,22.0,1,6,4,7.0,3,0,0,0,1,0,0,0,58,1193.0,18.0,0,15.14,62.46,81.0,3.3,New Customers
7930,Master,Single,26877.0,0,0,2013-08-19,74,101,13,76,20.0,18,40.0,2,3,1,6.0,6,0,0,0,0,0,0,0,54,268.0,12.0,0,25.35,41.72,44.09,2.03,at Risk Customers
4587,Master,Widow,45006.0,0,0,2013-07-18,90,162,25,53,16.0,0,10.0,1,3,1,7.0,3,0,0,0,0,0,0,0,79,266.0,12.0,0,9.36,41.72,43.94,1.91,at Risk Customers
6682,Diploma,Married,18978.0,1,0,2012-11-12,41,2,8,1,4.0,7,15.0,1,1,0,3.0,8,0,0,0,0,0,0,0,50,37.0,5.0,1,58.48,9.46,10.92,0.88,Cannot Lose Them
6222,Bachelor,Married,22574.0,2,1,2013-10-28,28,25,0,8,2.0,0,2.0,2,2,0,3.0,7,0,0,0,0,0,0,0,56,37.0,7.0,3,71.37,21.52,10.92,1.15,Cannot Lose Them
10299,Doctor,Single,48240.0,0,0,2012-09-11,73,389,81,248,64.0,49,41.0,3,6,3,13.0,5,0,0,0,0,0,0,1,54,882.0,25.0,0,26.39,89.26,68.3,3.39,New Customers
3083,Bachelor,Married,45837.0,1,1,2013-07-26,88,215,13,87,17.0,17,24.0,5,6,2,5.0,7,0,0,0,0,0,0,0,49,373.0,18.0,2,11.07,62.46,49.23,2.36,at Risk Customers
8953,Master,Single,35791.0,2,1,2013-06-05,94,27,0,5,0.0,0,3.0,2,1,0,3.0,8,0,0,0,0,0,0,0,58,35.0,6.0,3,5.23,15.45,10.18,0.55,Cannot Lose Them
1503,Doctor,Together,117416.25,1,1,2013-03-06,31,85,1,16,2.0,1,2.0,0,0,0,1.0,1,0,0,0,0,0,0,0,47,107.0,1.0,2,67.71,0.29,32.93,1.45,Cannot Lose Them
8650,Bachelor,Widow,54162.0,1,1,2013-03-18,31,5,6,10,6.0,5,10.0,1,1,0,3.0,4,0,0,0,0,0,0,0,45,42.0,5.0,2,67.71,9.46,13.22,1.02,Cannot Lose Them
10862,Master,Married,30522.0,0,1,2012-08-17,6,179,8,83,19.0,11,26.0,5,1,2,9.0,2,0,0,0,0,0,0,0,63,326.0,17.0,1,93.38,58.1,47.62,2.87,at Risk Customers
2782,Doctor,Married,54456.0,0,1,2013-11-07,23,352,0,27,10.0,0,15.0,3,6,1,7.0,6,0,0,0,0,0,0,0,62,404.0,17.0,1,77.05,58.1,50.59,2.83,at Risk Customers
6941,Bachelor,Single,31632.0,0,0,2013-07-14,92,17,8,12,11.0,15,32.0,1,2,1,2.0,7,0,0,0,0,0,0,0,52,95.0,6.0,0,7.43,15.45,30.97,1.15,Cannot Lose Them
10972,Bachelor,Widow,72298.0,0,0,2014-10-03,52,625,35,169,58.0,17,35.0,1,4,3,6.0,1,0,1,1,0,0,0,0,74,939.0,14.0,0,47.5,46.47,70.66,3.02,New Customers
10708,Master,Single,36975.0,1,0,2013-12-28,50,10,6,11,0.0,4,2.0,1,1,0,3.0,7,0,0,0,0,0,0,0,45,33.0,5.0,1,49.74,9.46,9.44,0.77,Cannot Lose Them
6583,Master,Married,72635.0,0,0,2013-03-06,54,390,22,323,104.0,35,107.0,1,6,8,6.0,3,0,0,0,1,0,0,0,68,981.0,21.0,0,45.39,75.04,72.49,3.46,New Customers
3641,Bachelor,Married,13624.0,1,0,2013-01-20,93,10,2,15,2.0,1,6.0,2,2,0,3.0,6,0,0,0,0,0,0,0,47,36.0,7.0,1,6.29,21.52,10.47,0.65,Cannot Lose Them
10156,Bachelor,Single,84196.0,0,1,2013-03-06,56,215,63,507,120.5,31,126.5,1,8,4,7.0,3,0,0,0,0,0,0,0,48,1237.0,20.0,1,42.94,70.83,82.38,3.66,New Customers
4299,Bachelor,Together,70971.0,0,1,2012-09-21,28,1001,17,556,93.0,81,17.0,6,11,10,5.0,7,0,0,0,0,0,0,1,63,1825.0,34.0,1,71.37,99.71,95.82,4.66,Champions
3469,Doctor,Divorced,34487.0,1,1,2012-06-09,94,19,18,33,24.0,1,8.0,3,3,0,3.0,9,0,0,0,0,0,0,0,46,103.0,9.0,2,5.23,31.32,32.51,1.4,Cannot Lose Them
5063,Bachelor,Single,28769.0,1,0,2012-12-18,76,41,5,129,10.0,3,3.0,3,4,1,4.0,9,0,0,0,0,0,0,0,46,191.0,12.0,1,23.58,41.72,39.85,1.9,at Risk Customers
10727,Doctor,Married,69084.0,1,0,2013-11-19,43,1181,81,199,39.0,30,30.0,2,7,3,13.0,8,0,0,0,0,0,0,0,53,1586.0,25.0,1,56.79,89.26,91.2,4.27,Potential Loyalists
9624,Doctor,Together,65488.0,0,0,2014-06-13,46,603,45,207,36.0,18,54.0,1,3,4,6.0,1,0,0,0,0,0,0,0,65,963.0,14.0,0,54.39,46.47,71.4,3.09,New Customers
5156,Master,Married,62466.0,0,1,2014-01-15,13,129,81,259,120.5,81,83.0,5,6,3,12.0,4,0,0,0,0,0,0,0,53,889.0,26.0,1,86.14,92.28,68.48,3.89,New Customers
4376,Master,Single,32218.0,0,0,2014-02-15,27,10,24,15,13.0,1,30.0,1,2,1,3.0,7,1,0,0,0,0,0,1,63,93.0,7.0,0,72.49,21.52,30.61,1.72,at Risk Customers
8923,Bachelor,Single,83917.0,0,0,2013-04-18,12,514,22,556,42.0,81,79.0,1,6,7,7.0,3,0,0,0,0,0,0,1,50,1587.0,21.0,0,87.29,75.04,91.27,4.31,Potential Loyalists
8461,Bachelor,Divorced,46102.0,2,1,2014-10-03,3,14,0,1,0.0,0,1.0,1,1,0,2.0,7,0,0,0,0,0,0,0,61,16.0,4.0,3,96.38,3.37,2.05,0.83,Cannot Lose Them
6945,Bachelor,Single,84574.0,0,0,2013-04-06,72,387,20,556,38.0,54,126.5,1,9,10,11.0,5,0,0,0,0,0,0,0,71,1375.0,32.0,0,27.44,99.17,86.0,4.05,Potential Loyalists
944,Bachelor,Married,56181.0,0,1,2013-08-01,6,121,81,69,8.0,44,48.0,1,4,2,7.0,4,0,0,0,0,0,0,0,61,393.0,14.0,1,93.38,46.47,49.79,2.77,at Risk Customers
1907,Master,Divorced,63120.0,0,1,2012-09-28,53,965,69,279,54.0,41,69.0,5,8,4,9.0,7,0,0,0,0,0,0,1,73,1477.0,26.0,1,46.55,92.28,88.39,4.16,Potential Loyalists
701,Bachelor,Married,73691.0,0,1,2013-06-11,58,707,21,250,85.0,43,73.0,2,6,2,8.0,2,1,0,0,0,0,0,0,52,1179.0,18.0,1,40.69,62.46,80.33,3.47,New Customers
3856,Bachelor,Together,63381.0,0,1,2012-05-10,78,571,50,142,33.0,50,126.5,4,4,5,13.0,2,0,0,0,0,0,0,0,63,1005.0,26.0,1,21.45,92.28,73.52,3.55,New Customers
4149,Doctor,Together,76140.0,0,0,2014-05-13,57,586,66,556,17.0,0,26.0,1,5,9,6.0,2,0,0,0,0,0,0,0,75,1348.0,21.0,0,41.57,75.04,85.31,3.79,New Customers
2131,Doctor,Divorced,62859.0,0,1,2012-12-30,37,1063,81,102,16.0,12,25.0,4,9,4,6.0,6,0,0,0,0,0,0,0,64,1307.0,23.0,1,62.45,83.3,84.06,4.03,Potential Loyalists
2942,Bachelor,Single,45906.0,0,1,2013-07-05,20,305,3,27,4.0,3,126.5,2,5,4,4.0,5,1,0,0,0,0,0,0,59,486.0,15.0,1,79.68,49.35,54.88,2.85,at Risk Customers
1173,Master,Together,77632.0,0,0,2013-10-03,73,1200,81,556,0.0,42,126.5,1,4,2,6.0,2,0,1,1,0,0,0,1,76,2252.0,13.0,0,26.39,44.26,99.44,3.65,New Customers
4381,Doctor,Married,46463.0,1,1,2013-08-18,56,163,2,40,8.0,11,11.0,6,3,1,6.0,6,0,0,0,0,0,0,0,52,235.0,17.0,2,42.94,58.1,42.17,2.34,at Risk Customers
4611,Bachelor,Together,105471.0,0,0,2013-01-21,36,1009,81,104,120.5,21,126.5,0,9,8,13.0,3,0,0,1,1,0,0,1,53,1724.0,30.0,0,63.4,98.17,94.28,4.54,Champions
3376,Master,Divorced,55282.0,1,0,2013-12-13,9,125,6,73,8.0,4,19.0,1,3,1,6.0,4,0,0,0,0,0,0,0,53,235.0,11.0,1,90.7,38.66,42.17,2.42,at Risk Customers
4679,Master,Married,78710.0,0,1,2014-05-23,42,721,0,152,119.0,50,50.0,3,7,6,12.0,4,0,0,0,0,0,0,0,46,1092.0,28.0,1,57.69,96.29,76.71,3.97,New Customers
10928,Bachelor,Together,66886.0,0,1,2013-09-16,28,315,4,62,41.0,31,126.5,2,7,1,7.0,5,0,0,0,0,0,0,0,65,599.0,17.0,1,71.37,58.1,58.85,3.03,New Customers
4248,Master,Single,98777.0,0,0,2014-02-17,23,1000,19,556,120.5,81,38.0,0,4,6,9.0,1,0,1,0,0,0,0,0,63,2008.0,19.0,0,77.05,66.47,97.9,4.3,Potential Loyalists
6728,Bachelor,Together,29103.0,1,0,2012-08-27,38,16,0,17,6.0,3,6.0,2,1,0,3.0,9,0,0,0,0,0,0,0,38,48.0,6.0,1,61.35,15.45,16.95,1.16,Cannot Lose Them
6661,Bachelor,Married,67445.0,0,1,2012-12-08,63,757,80,217,29.0,80,11.0,5,9,6,12.0,6,0,0,0,0,0,0,0,49,1174.0,32.0,1,36.42,99.17,80.06,3.94,New Customers
4725,Doctor,Together,50616.0,0,1,2014-04-13,71,30,2,25,0.0,1,9.0,1,1,1,4.0,2,0,0,0,0,0,0,0,73,67.0,7.0,1,28.7,21.52,24.4,1.21,Cannot Lose Them
3277,Bachelor,Divorced,49431.0,0,1,2012-03-08,9,219,3,100,26.0,0,17.0,2,7,1,5.0,8,0,0,0,0,0,0,0,68,365.0,15.0,1,90.7,49.35,48.76,2.76,at Risk Customers
5555,Bachelor,Divorced,117416.25,0,0,2014-07-02,81,1,1,1,1.0,1,1.0,0,0,0,0.0,0,0,0,0,0,0,0,0,48,6.0,0.0,0,18.23,0.11,0.11,0.14,Cannot Lose Them
2564,Bachelor,Together,61278.0,0,1,2014-04-01,87,111,3,28,2.0,6,15.0,2,3,1,4.0,6,0,0,0,0,0,0,0,70,165.0,10.0,1,12.04,35.38,37.89,1.67,at Risk Customers
946,Master,Together,26490.0,0,0,2012-09-22,92,45,47,52,21.0,20,25.0,2,3,1,5.0,6,0,0,0,0,0,0,0,65,210.0,11.0,0,7.43,38.66,40.77,1.76,at Risk Customers
3867,Doctor,Together,73059.0,0,1,2013-08-31,36,410,81,420,0.0,81,71.0,1,9,3,13.0,4,0,0,0,0,0,0,0,76,1095.0,26.0,1,63.4,92.28,76.87,3.96,New Customers
6940,Doctor,Single,46734.0,1,2,2013-10-21,86,100,1,39,6.0,1,76.0,4,3,2,3.0,6,1,0,0,0,0,0,0,57,223.0,12.0,3,13.23,41.72,41.55,1.87,at Risk Customers
55,Bachelor,Together,56253.0,0,1,2012-07-12,83,509,0,65,7.0,11,5.0,4,7,2,9.0,6,0,0,0,0,0,0,0,60,597.0,22.0,1,16.15,79.26,58.81,2.91,at Risk Customers
7093,Bachelor,Married,19986.0,1,0,2013-11-14,74,3,6,5,0.0,2,6.0,1,0,0,3.0,7,0,0,0,0,0,0,0,38,22.0,4.0,1,25.35,3.37,4.98,0.38,Cannot Lose Them
5084,Bachelor,Widow,58330.0,0,1,2013-12-25,87,445,53,213,104.0,81,126.5,1,6,4,13.0,4,0,0,0,0,0,0,0,48,1064.0,24.0,1,12.04,86.5,75.64,3.46,New Customers
1777,Diploma,Married,25965.0,0,0,2012-07-09,29,2,2,11,41.0,7,11.0,1,2,0,3.0,8,0,0,0,0,0,0,0,43,74.0,6.0,0,70.2,15.45,26.66,1.5,Cannot Lose Them
8162,Master,Together,14661.0,0,0,2013-01-01,88,4,1,11,6.0,2,2.0,1,1,0,3.0,6,0,0,0,0,0,0,0,67,26.0,5.0,0,11.07,9.46,6.81,0.41,Cannot Lose Them
10826,Bachelor,Married,18690.0,0,0,2012-12-28,77,6,1,7,23.0,4,19.0,1,1,1,2.0,8,0,0,0,0,0,0,0,64,60.0,5.0,0,22.59,9.46,21.72,0.92,Cannot Lose Them
8754,Doctor,Together,45068.0,0,1,2013-05-16,25,14,0,3,0.0,0,3.0,1,1,0,2.0,7,0,0,0,0,0,0,0,49,20.0,4.0,1,74.6,3.37,3.86,0.72,Cannot Lose Them
1987,Diploma,Single,21063.0,1,0,2013-09-25,34,1,10,11,19.0,3,15.0,2,2,0,3.0,6,0,0,0,0,0,0,0,36,59.0,7.0,1,65.08,21.52,21.43,1.4,Cannot Lose Them
11007,Doctor,Married,29187.0,1,0,2013-09-05,43,26,0,6,0.0,0,2.0,1,1,0,3.0,8,0,0,0,0,0,0,0,55,34.0,5.0,1,56.79,9.46,9.78,0.84,Cannot Lose Them
7426,Master,Married,54690.0,1,1,2013-07-11,76,111,16,37,7.0,9,18.0,3,3,1,5.0,3,0,0,0,0,0,0,0,52,198.0,12.0,2,23.58,41.72,40.19,1.91,at Risk Customers
9153,Doctor,Married,59304.0,0,1,2013-07-29,81,418,61,428,80.0,51,10.0,3,7,8,10.0,5,0,0,0,0,0,0,0,59,1048.0,28.0,1,18.23,96.29,75.13,3.63,New Customers
10379,Master,Single,59247.0,0,2,2013-08-11,87,327,9,122,19.0,14,83.0,5,5,2,9.0,6,0,0,0,0,0,0,0,61,574.0,21.0,2,12.04,75.04,57.96,2.79,at Risk Customers
9204,Bachelor,Widow,66731.0,0,1,2012-12-09,33,371,81,194,58.0,81,126.5,4,4,3,6.0,3,0,0,0,0,0,0,0,53,1029.0,17.0,1,65.98,58.1,74.37,3.43,New Customers
3197,Bachelor,Married,77353.0,0,1,2013-12-16,38,275,59,107,69.0,81,59.0,2,6,4,8.0,4,0,0,0,0,0,0,0,43,670.0,20.0,1,61.35,70.83,61.31,3.2,New Customers
2920,Doctor,Single,52614.0,0,1,2012-01-12,63,789,0,142,12.0,9,38.0,2,2,4,8.0,8,0,0,0,0,0,0,0,48,990.0,16.0,1,36.42,53.26,72.87,3.1,New Customers
6961,Bachelor,Married,26751.0,2,0,2014-05-22,26,1,1,5,0.0,3,1.0,1,1,0,2.0,8,0,0,0,0,0,0,0,49,11.0,4.0,2,73.57,3.37,0.76,0.62,Cannot Lose Them
4673,Doctor,Married,81300.0,0,1,2012-10-30,17,1004,12,145,32.0,12,36.0,3,10,3,5.0,5,0,0,0,1,0,0,1,60,1241.0,21.0,1,82.57,75.04,82.5,4.02,Potential Loyalists
9937,Bachelor,Single,70337.0,0,0,2014-02-01,75,187,81,149,25.0,43,91.0,1,2,2,12.0,1,0,0,0,0,0,0,0,44,576.0,17.0,0,24.39,58.1,58.12,2.65,at Risk Customers
8779,Master,Married,36145.0,1,0,2013-06-16,13,56,4,76,17.0,1,18.0,4,4,1,3.0,9,1,0,0,0,0,0,1,38,172.0,12.0,1,86.14,41.72,38.33,2.32,at Risk Customers
9596,Doctor,Single,65295.0,0,0,2013-12-23,19,365,32,117,34.0,81,6.0,1,3,3,13.0,2,0,0,0,0,0,0,0,43,664.0,20.0,0,80.71,70.83,61.24,3.34,New Customers
2891,Bachelor,Divorced,68118.0,0,1,2013-10-18,51,595,23,123,10.0,23,126.5,2,8,9,4.0,6,0,0,0,0,0,0,0,60,928.0,23.0,1,48.62,83.3,70.19,3.53,New Customers
4910,Bachelor,Divorced,68743.0,0,0,2012-08-30,81,1132,81,384,120.5,81,115.0,1,11,5,13.0,7,0,0,0,0,0,0,0,56,2074.0,30.0,0,18.23,98.17,98.41,4.32,Potential Loyalists
75,Master,Together,41039.0,0,0,2013-07-25,32,34,11,137,120.5,61,45.0,1,8,1,5.0,8,0,0,0,0,0,0,0,41,467.0,15.0,0,66.83,49.35,54.23,2.74,at Risk Customers
10120,Bachelor,Together,38946.0,0,1,2013-10-24,84,116,6,82,6.0,6,41.0,2,3,1,6.0,5,0,0,0,0,0,0,0,68,257.0,12.0,1,15.14,41.72,43.13,1.93,at Risk Customers
6327,Bachelor,Together,65777.0,0,0,2013-12-19,87,565,32,435,28.0,32,54.0,1,2,8,6.0,1,0,0,0,0,0,0,0,56,1146.0,17.0,0,12.04,58.1,78.59,3.14,New Customers
10142,Doctor,Divorced,66476.0,0,1,2013-07-03,99,372,18,126,47.0,48,78.0,2,5,2,11.0,4,0,0,0,0,0,0,0,47,689.0,20.0,1,0.4,70.83,61.89,2.76,at Risk Customers
9826,Doctor,Single,86857.0,0,0,2012-12-09,96,899,81,556,120.5,81,40.0,1,5,6,10.0,2,0,0,0,0,0,0,1,51,2114.0,22.0,0,3.23,79.26,98.84,3.95,New Customers
1501,Doctor,Married,117416.25,0,0,2012-04-08,21,55,16,556,17.0,3,4.0,6,0,10,1.0,0,0,0,0,0,0,0,0,41,1717.0,40.5,0,78.73,100.0,94.08,4.67,Champions
10767,Doctor,Together,77845.0,0,0,2014-05-16,40,760,40,480,0.0,40,26.0,1,3,5,12.0,1,0,0,1,1,0,0,0,34,1346.0,21.0,0,59.38,75.04,85.24,3.93,New Customers
7279,Doctor,Together,69476.0,0,0,2013-09-30,3,260,81,556,63.0,9,67.0,1,4,6,4.0,2,0,0,0,0,0,0,0,54,1044.0,15.0,0,96.38,49.35,74.97,3.55,New Customers
7230,Doctor,Divorced,50611.0,0,1,2012-04-10,98,459,0,24,6.0,0,4.0,6,4,5,7.0,6,0,1,0,0,0,0,1,63,493.0,22.0,1,1.28,79.26,55.19,2.69,at Risk Customers
143,Bachelor,Single,61209.0,0,0,2013-08-25,73,466,0,224,119.0,49,99.0,1,5,3,4.0,2,0,0,0,0,0,0,0,53,957.0,13.0,0,26.39,44.26,71.13,2.84,at Risk Customers
450,Master,Together,42315.0,0,1,2013-12-07,90,67,15,80,17.0,11,80.0,3,1,4,4.0,3,0,0,0,0,0,0,0,65,270.0,12.0,1,9.36,41.72,44.38,1.92,at Risk Customers
9316,Diploma,Together,13084.0,0,0,2013-02-11,29,2,0,7,3.0,7,10.0,1,1,0,3.0,6,0,0,0,0,0,0,0,71,29.0,5.0,0,70.2,9.46,7.75,0.88,Cannot Lose Them
6379,Master,Widow,47570.0,1,1,2013-05-29,3,67,1,20,0.0,2,31.0,3,2,2,2.0,7,0,0,0,0,0,0,1,74,121.0,9.0,2,96.38,31.32,34.03,2.13,at Risk Customers
9239,Master,Married,61923.0,0,2,2013-07-26,94,92,4,18,3.0,3,6.0,1,2,1,4.0,3,0,0,0,0,0,0,0,62,126.0,8.0,2,5.23,26.94,34.65,1.4,Cannot Lose Them
8315,Bachelor,Single,34824.0,0,0,2014-03-26,65,4,2,11,2.0,0,4.0,1,1,0,2.0,6,0,0,0,0,0,0,0,28,23.0,4.0,0,34.2,3.37,5.63,0.46,Cannot Lose Them
2868,Doctor,Single,26518.0,1,1,2013-08-04,33,20,1,28,3.0,3,2.0,3,2,0,3.0,8,0,0,0,0,0,0,1,74,57.0,8.0,2,65.98,26.94,20.74,1.46,Cannot Lose Them
10888,Bachelor,Single,45938.0,0,0,2013-03-11,46,273,11,178,62.0,81,29.0,2,8,4,6.0,6,0,0,0,0,0,0,0,62,636.0,20.0,0,54.39,70.83,60.08,3.11,New Customers
1277,Bachelor,Together,78468.0,0,0,2014-09-04,29,434,22,388,104.0,22,34.0,1,10,7,10.0,4,0,0,0,1,0,0,0,63,1004.0,28.0,0,70.2,96.29,73.43,3.97,New Customers
9977,Bachelor,Divorced,78901.0,0,1,2013-09-17,99,321,11,309,33.0,26,34.0,3,9,3,5.0,4,0,0,0,0,0,0,0,50,734.0,20.0,1,0.4,70.83,63.52,2.8,at Risk Customers
10196,Bachelor,Married,71427.0,2,0,2014-12-03,26,212,81,177,15.0,64,23.0,2,8,2,8.0,4,0,0,0,0,0,0,0,45,614.0,20.0,2,73.57,70.83,59.66,3.24,New Customers
6384,Bachelor,Divorced,71022.0,0,1,2014-11-02,30,909,12,278,0.0,12,126.5,3,5,2,11.0,8,1,0,0,0,0,0,0,45,1453.0,21.0,1,68.83,75.04,87.9,4.07,Potential Loyalists
8029,Master,Single,90247.0,0,0,2014-04-29,27,1184,32,352,21.0,16,16.0,1,3,4,7.0,1,0,1,1,1,0,0,1,35,1621.0,15.0,0,72.49,49.35,92.07,3.86,New Customers
968,Master,Divorced,41335.0,1,0,2013-12-26,24,112,19,21,16.0,14,5.0,3,4,1,4.0,7,0,0,0,0,0,0,0,55,187.0,12.0,1,75.79,41.72,39.61,2.28,at Risk Customers
6988,Bachelor,Married,71952.0,1,0,2013-10-01,93,656,80,455,52.0,81,93.0,2,8,4,8.0,4,1,0,1,0,0,0,0,37,1443.0,22.0,1,6.29,79.26,87.7,3.66,New Customers
4472,Doctor,Divorced,35682.0,1,0,2014-06-27,34,23,0,8,6.0,2,18.0,1,1,1,3.0,2,0,0,0,0,0,0,0,53,57.0,6.0,1,65.08,15.45,20.74,1.3,Cannot Lose Them
6991,Bachelor,Divorced,43185.0,0,1,2013-10-04,88,537,6,42,16.0,6,30.0,2,9,3,6.0,8,0,0,0,0,0,0,0,72,637.0,20.0,1,11.07,70.83,60.19,2.79,at Risk Customers
3336,Doctor,Together,66375.0,0,1,2013-11-21,96,712,0,45,0.0,0,126.5,3,2,4,5.0,7,1,0,0,0,0,0,0,75,948.0,14.0,1,3.23,46.47,71.0,2.7,at Risk Customers
4301,Master,Married,35178.0,1,0,2013-10-01,10,23,1,13,2.0,2,18.0,1,1,1,2.0,7,1,0,0,0,0,0,1,52,59.0,5.0,1,89.58,9.46,21.43,1.42,Cannot Lose Them
1940,Bachelor,Married,25252.0,1,0,2013-12-07,26,1,3,4,2.0,2,6.0,1,1,0,2.0,8,0,0,0,0,0,0,0,37,18.0,4.0,1,73.57,3.37,3.1,0.69,Cannot Lose Them
1272,Master,Single,55250.0,0,1,2012-10-21,49,664,58,83,32.0,0,66.0,4,7,5,10.0,5,0,0,0,0,0,0,0,58,903.0,26.0,1,50.91,92.28,69.21,3.65,New Customers
1388,Bachelor,Single,33249.0,1,0,2013-02-20,11,6,10,21,19.0,14,42.0,2,2,1,3.0,6,0,0,0,0,0,0,0,48,112.0,8.0,1,88.41,26.94,33.18,1.99,at Risk Customers
1044,Bachelor,Together,58398.0,0,0,2013-05-14,44,299,5,201,21.0,21,49.0,3,5,4,8.0,4,0,0,0,0,0,0,0,70,596.0,20.0,0,56.1,70.83,58.76,3.09,New Customers
6969,Bachelor,Together,50272.0,1,0,2013-07-08,75,99,13,66,43.0,8,4.0,3,4,1,5.0,7,0,0,0,0,0,0,0,41,233.0,13.0,1,24.39,44.26,42.04,2.0,at Risk Customers
10479,Doctor,Married,76618.0,0,0,2012-07-12,64,749,40,294,120.5,81,126.5,1,3,2,5.0,1,0,0,0,0,0,0,0,48,1511.0,11.0,0,35.39,38.66,89.37,3.35,New Customers
3619,Master,Divorced,87305.0,0,0,2012-09-23,19,345,25,501,63.0,81,80.0,1,5,3,8.0,2,0,0,1,0,0,0,1,63,1152.0,17.0,0,80.71,58.1,79.06,3.67,New Customers
1715,Bachelor,Together,25851.0,1,0,2013-11-02,45,9,4,18,7.0,5,5.0,2,2,0,3.0,7,0,0,0,0,0,0,0,45,48.0,7.0,1,55.47,21.52,16.95,1.2,Cannot Lose Them
10159,Bachelor,Divorced,58710.0,0,1,2013-03-31,77,440,81,368,0.0,81,126.5,6,11,5,9.0,6,0,0,0,0,0,0,0,53,1185.0,31.0,1,22.59,98.66,80.6,3.85,New Customers
1463,Bachelor,Single,45160.0,1,1,2014-03-29,9,8,2,5,3.0,0,3.0,1,1,0,2.0,7,0,0,0,0,0,0,0,65,21.0,4.0,2,90.7,3.37,4.38,0.85,Cannot Lose Them
5114,Master,Married,74806.0,0,1,2012-12-19,1,670,9,249,0.0,28,9.0,2,5,4,5.0,4,0,0,0,0,0,0,0,58,965.0,16.0,1,98.83,53.26,71.53,3.53,New Customers
4990,Bachelor,Married,59111.0,0,0,2013-02-05,90,524,0,134,28.0,28,126.5,1,11,1,8.0,7,0,0,0,0,0,0,0,69,869.0,21.0,0,9.36,75.04,67.87,3.06,New Customers
4329,Doctor,Married,18988.0,1,0,2014-05-23,43,6,0,6,2.0,1,1.0,2,1,0,3.0,7,0,0,0,0,0,0,0,39,16.0,6.0,1,56.79,15.45,2.05,0.7,Cannot Lose Them
10936,Bachelor,Married,72190.0,0,0,2013-02-13,79,597,81,556,120.5,81,126.5,1,5,6,4.0,3,0,0,0,0,0,0,0,58,1947.0,16.0,0,20.48,53.26,97.39,3.67,New Customers
4692,Bachelor,Married,7500.0,1,0,2012-01-08,19,7,0,12,13.0,7,32.0,5,4,1,2.0,9,1,0,0,0,0,0,1,47,71.0,12.0,1,80.71,41.72,25.9,1.93,at Risk Customers
7212,Bachelor,Married,44794.0,0,1,2014-08-06,99,54,0,7,0.0,0,4.0,1,2,0,3.0,6,0,0,0,0,0,0,0,57,65.0,6.0,1,0.4,15.45,23.69,0.89,Cannot Lose Them
6086,Bachelor,Married,80395.0,0,0,2013-11-23,62,445,25,556,80.0,76,48.0,1,6,5,12.0,2,0,0,0,1,0,0,0,68,1380.0,24.0,0,37.37,86.5,86.27,3.95,New Customers
437,Master,Divorced,75012.0,0,0,2014-01-25,41,294,81,218,120.5,58,126.5,1,3,8,11.0,1,0,0,0,0,0,0,0,47,1027.0,23.0,0,58.48,83.3,74.24,3.72,New Customers
11171,Master,Married,56962.0,2,1,2013-11-10,60,292,3,77,10.0,3,26.0,6,6,3,5.0,7,0,0,0,0,0,0,0,58,411.0,21.0,3,39.23,75.04,51.15,2.8,at Risk Customers
11101,Bachelor,Together,89891.0,0,0,2013-04-15,17,412,22,132,59.0,28,126.5,1,11,6,8.0,4,0,0,1,0,0,0,0,32,836.0,26.0,0,82.57,92.28,66.98,3.82,New Customers
5329,Doctor,Divorced,35946.0,1,1,2013-09-27,24,8,0,3,0.0,0,0.0,1,0,0,3.0,5,0,0,0,0,0,0,0,74,11.0,4.0,2,75.79,3.37,0.76,0.64,Cannot Lose Them
610,Doctor,Together,53593.0,1,1,2012-07-08,60,349,4,78,6.0,0,43.0,6,7,2,6.0,8,0,0,0,0,0,0,0,70,480.0,23.0,2,39.23,83.3,54.66,3.02,New Customers
9384,Bachelor,Married,66373.0,1,1,2013-12-06,57,328,9,124,12.0,24,109.0,6,4,2,10.0,3,0,0,0,0,0,0,0,45,606.0,23.0,2,41.57,83.3,59.16,3.16,New Customers
5956,Doctor,Divorced,45072.0,1,2,2013-10-16,74,144,2,99,7.0,2,30.0,5,6,1,4.0,8,0,0,0,0,0,0,0,75,284.0,16.0,3,25.35,53.26,45.28,2.23,at Risk Customers
10430,Bachelor,Divorced,89694.0,1,1,2013-09-10,22,1126,28,211,37.0,28,42.0,3,4,3,4.0,5,0,1,1,1,0,0,0,50,1472.0,14.0,2,77.97,46.47,88.28,3.75,New Customers
7875,Bachelor,Married,72025.0,0,0,2014-04-29,46,967,0,556,43.0,50,0.0,1,4,8,13.0,2,0,1,1,1,0,0,1,74,1677.0,26.0,0,54.39,92.28,93.3,4.36,Potential Loyalists
7072,Bachelor,Married,67432.0,0,1,2013-03-29,69,432,79,341,120.5,81,126.5,2,8,5,4.0,4,0,0,0,0,0,0,0,50,1335.0,19.0,1,30.52,66.47,84.84,3.58,New Customers
